City1,City2,Hexcode1,Hexcode2,Hexcode3,Hexcode4,Hexcode5,Hexcode6,Hexcode7
"Austin, TX, USA","Grambling, LA, USA",#d24f71,#c43e7f,#ffffff,,,,
"Grambling, LA, USA","Ruston, LA, USA",#d24f71,#c43e7f,#ffffff,,,,
"Ruston, LA, USA","New York City, NY, USA",#d24f71,#c43e7f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d24f71,#c43e7f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d35171,#c33d80,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d35171,#c33d80,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d35171,#c33d80,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d35171,#c33d80,#ffffff,,,,
"New York City, NY, USA","Paris, France",#d35171,#c33d80,#ffffff,,,,
"Paris, France","Paris, France",#d35171,#c33d80,#ffffff,,,,
"Paris, France","Paris, France",#d35171,#c33d80,#ffffff,,,,
"Paris, France","Paris, France",#d35171,#c33d80,#ffffff,,,,
"Paris, France","Paris, France",#d35171,#c33d80,#ffffff,,,,
"Paris, France","Paris, France",#d35171,#c33d80,#ffffff,,,,
"Paris, France","Paris, France",#d35171,#c33d80,#ffffff,,,,
"Paris, France","Paris, France",#d35171,#c33d80,#ffffff,,,,
"Paris, France","Paris, France",#d45270,#c23c81,#ffffff,,,,
"Paris, France","Paris, France",#d45270,#c23c81,#ffffff,,,,
"Paris, France","Paris, France",#d45270,#c23c81,#ffffff,,,,
"Paris, France","Paris, France",#d45270,#c23c81,#ffffff,,,,
"Paris, France","New York City, NY, USA",#d45270,#c23c81,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d5536f,#c13b82,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d5536f,#c13b82,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d5536f,#c13b82,#ffffff,,,,
"New York City, NY, USA","East Hampton, NY, USA",#d5536f,#c13b82,#ffffff,,,,
"East Hampton, NY, USA","East Hampton, NY, USA",#d5536f,#c13b82,#ffffff,,,,
"East Hampton, NY, USA","Los Angeles, CA, USA",#d5536f,#c13b82,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#d5536f,#c13b82,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#d5536f,#c13b82,#ffffff,,,,
"Los Angeles, CA, USA","Tempe, AZ, USA",#d5536f,#c13b82,#ffffff,,,,
"Tempe, AZ, USA","Tempe, AZ, USA",#d5536f,#c13b82,#ffffff,,,,
"Tempe, AZ, USA","Albuquerque, NM, USA",#d5536f,#c13b82,#ffffff,,,,
"Albuquerque, NM, USA","Albuquerque, NM, USA",#d5536f,#c13b82,#ffffff,,,,
"Albuquerque, NM, USA","Berkeley, CA, USA",#d5536f,#c13b82,#ffffff,,,,
"Berkeley, CA, USA","Berkeley, CA, USA",#d5536f,#c13b82,#ffffff,,,,
"Berkeley, CA, USA","Oklahoma City, OK, USA",#d5546e,#c03a83,#ffffff,,,,
"Oklahoma City, OK, USA","Oklahoma City, OK, USA",#d5546e,#c03a83,#ffffff,,,,
"Oklahoma City, OK, USA","Stillwater, OK, USA",#d5546e,#c03a83,#ffffff,,,,
"Stillwater, OK, USA","Stillwater, OK, USA",#d5546e,#c03a83,#ffffff,,,,
"Stillwater, OK, USA","Wichita, KS, USA",#d5546e,#c03a83,#ffffff,,,,
"Wichita, KS, USA","Wichita, KS, USA",#d5546e,#c03a83,#ffffff,,,,
"Wichita, KS, USA","Kansas City, KS, USA",#d5546e,#c03a83,#ffffff,,,,
"Kansas City, KS, USA","Kansas City, KS, USA",#d5546e,#c03a83,#ffffff,,,,
"Kansas City, KS, USA","Omaha, NE, USA",#d5546e,#c03a83,#ffffff,,,,
"Omaha, NE, USA","Omaha, NE, USA",#d5546e,#c03a83,#ffffff,,,,
"Omaha, NE, USA","Manhattan, KS, USA",#d5546e,#c03a83,#ffffff,,,,
"Manhattan, KS, USA","Manhattan, KS, USA",#d5546e,#c03a83,#ffffff,,,,
"Manhattan, KS, USA","Lincoln, NE, USA",#d5546e,#c03a83,#ffffff,,,,
"Lincoln, NE, USA","Lincoln, NE, USA",#d5546e,#c03a83,#ffffff,,,,
"Lincoln, NE, USA","New York City, NY, USA",#d5546e,#c03a83,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d5546e,#c03a83,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d5546e,#c03a83,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d5546e,#c03a83,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d6556d,#bf3984,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d6556d,#bf3984,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d6556d,#bf3984,#ffffff,,,,
"New York City, NY, USA","Detroit, MI, USA",#d6556d,#bf3984,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#d6556d,#bf3984,#ffffff,,,,
"Detroit, MI, USA","Cincinnati, OH, USA",#d6556d,#bf3984,#ffffff,,,,
"Cincinnati, OH, USA","Boston, MA, USA",#d6556d,#bf3984,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#d6556d,#bf3984,#ffffff,,,,
"Boston, MA, USA","Princeton, NJ, USA",#d6556d,#bf3984,#ffffff,,,,
"Princeton, NJ, USA","Princeton, NJ, USA",#d6556d,#bf3984,#ffffff,,,,
"Princeton, NJ, USA","Rochester, NY, USA",#d6556d,#bf3984,#ffffff,,,,
"Rochester, NY, USA","Rochester, NY, USA",#d6556d,#bf3984,#ffffff,,,,
"Rochester, NY, USA","Washington, D.C., USA",#d6556d,#bf3984,#ffffff,,,,
"Washington, D.C., USA","Washington, D.C., USA",#d6556d,#bf3984,#ffffff,,,,
"Washington, D.C., USA","Washington, D.C., USA",#d6556d,#bf3984,#ffffff,,,,
"Washington, D.C., USA","Milwaukee, WI, USA",#d6556d,#bf3984,#ffffff,,,,
"Milwaukee, WI, USA","Milwaukee, WI, USA",#d7566c,#be3885,#ffffff,,,,
"Milwaukee, WI, USA","Normal, IL, USA",#d7566c,#be3885,#ffffff,,,,
"Normal, IL, USA","Normal, IL, USA",#d7566c,#be3885,#ffffff,,,,
"Normal, IL, USA","Grand Rapids, MI, USA",#d7566c,#be3885,#ffffff,,,,
"Grand Rapids, MI, USA","Grand Rapids, MI, USA",#d7566c,#be3885,#ffffff,,,,
"Grand Rapids, MI, USA","University Park, PA, USA",#d7566c,#be3885,#ffffff,,,,
"University Park, PA, USA","University Park, PA, USA",#d7566c,#be3885,#ffffff,,,,
"University Park, PA, USA","Amherst, MA, USA",#d7566c,#be3885,#ffffff,,,,
"Amherst, MA, USA","Amherst, MA, USA",#d7566c,#be3885,#ffffff,,,,
"Amherst, MA, USA","Philadelphia, PA, USA",#d7566c,#be3885,#ffffff,,,,
"Philadelphia, PA, USA","Richmond, VA, USA",#d7566c,#be3885,#ffffff,,,,
"Richmond, VA, USA","Richmond, VA, USA",#d7566c,#be3885,#ffffff,,,,
"Richmond, VA, USA","Atlanta, GA, USA",#d7566c,#be3885,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#d7566c,#be3885,#ffffff,,,,
"Atlanta, GA, USA","Chicago, IL, USA",#d7566c,#be3885,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#d7566c,#be3885,#ffffff,,,,
"Chicago, IL, USA","New York City, NY, USA",#d7566c,#be3885,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d7566c,#be3885,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d8576b,#bd3786,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d8576b,#bd3786,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d8576b,#bd3786,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d8576b,#bd3786,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#d8576b,#bd3786,#ffffff,,,,
"New York City, NY, USA","Ambler, PA, USA",#d8576b,#bd3786,#ffffff,,,,
"Ambler, PA, USA","Ambler, PA, USA",#d9586a,#bc3587,#ffffff,,,,
"Ambler, PA, USA","Vienna, VA, USA",#d9586a,#bc3587,#ffffff,,,,
"Vienna, VA, USA","Vienna, VA, USA",#d9586a,#bc3587,#ffffff,,,,
"Vienna, VA, USA","Buffalo, NY, USA",#d9586a,#bc3587,#ffffff,,,,
"Buffalo, NY, USA","Buffalo, NY, USA",#d9586a,#bc3587,#ffffff,,,,
"Buffalo, NY, USA","New York City, NY, USA",#d9586a,#bc3587,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#da5a6a,#bb3488,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#da5a6a,#bb3488,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#da5a6a,#bb3488,#ffffff,,,,
"New York City, NY, USA","Brussels, Belgium",#da5a6a,#bb3488,#ffffff,,,,
"Brussels, Belgium","Brussels, Belgium",#da5a6a,#bb3488,#ffffff,,,,
"Brussels, Belgium","Ghent, Belgium",#da5a6a,#bb3488,#ffffff,,,,
"Ghent, Belgium","Ghent, Belgium",#da5a6a,#bb3488,#ffffff,,,,
"Ghent, Belgium","Berlin, Germany",#da5a6a,#bb3488,#ffffff,,,,
"Berlin, Germany","Berlin, Germany",#da5a6a,#bb3488,#ffffff,,,,
"Berlin, Germany","Madrid, Spain",#da5a6a,#bb3488,#ffffff,,,,
"Madrid, Spain","Madrid, Spain",#da5a6a,#bb3488,#ffffff,,,,
"Madrid, Spain","Valencia, Spain",#da5a6a,#bb3488,#ffffff,,,,
"Valencia, Spain","Valencia, Spain",#da5a6a,#bb3488,#ffffff,,,,
"Valencia, Spain","Zaragoza, Spain",#da5a6a,#bb3488,#ffffff,,,,
"Zaragoza, Spain","Zaragoza, Spain",#da5a6a,#bb3488,#ffffff,,,,
"Zaragoza, Spain","New York City, NY, USA",#da5b69,#ba3388,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#db5c68,#b83289,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#db5c68,#b83289,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#db5c68,#b83289,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#db5c68,#b83289,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#db5c68,#b83289,#ffffff,,,,
"New York City, NY, USA","Washington, D.C., USA",#db5c68,#b83289,#ffffff,,,,
"Washington, D.C., USA","Pittsburgh, PA, USA",#db5c68,#b83289,#ffffff,,,,
"Pittsburgh, PA, USA","Pittsburgh, PA, USA",#dc5d67,#b7318a,#ffffff,,,,
"Pittsburgh, PA, USA","Philadelphia, PA, USA",#dc5d67,#b7318a,#ffffff,,,,
"Philadelphia, PA, USA","Philadelphia, PA, USA",#dc5d67,#b7318a,#ffffff,,,,
"Philadelphia, PA, USA","Washington, D.C., USA",#dc5d67,#b7318a,#ffffff,,,,
"Washington, D.C., USA","Washington, D.C., USA",#dc5d67,#b7318a,#ffffff,,,,
"Washington, D.C., USA","Wilmington, DE, USA",#dc5d67,#b7318a,#ffffff,,,,
"Wilmington, DE, USA","Wilmington, DE, USA",#dc5d67,#b7318a,#ffffff,,,,
"Wilmington, DE, USA","Boston, MA, USA",#dc5d67,#b7318a,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#dc5d67,#b7318a,#ffffff,,,,
"Boston, MA, USA","Ann Arbor, MI, USA",#dc5d67,#b7318a,#ffffff,,,,
"Ann Arbor, MI, USA","Ann Arbor, MI, USA",#dc5d67,#b7318a,#ffffff,,,,
"Ann Arbor, MI, USA","East Lansing, MI, USA",#dc5d67,#b7318a,#ffffff,,,,
"East Lansing, MI, USA","East Lansing, MI, USA",#dc5d67,#b7318a,#ffffff,,,,
"East Lansing, MI, USA","Chicago, IL, USA",#dc5d67,#b7318a,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#dc5d67,#b7318a,#ffffff,,,,
"Chicago, IL, USA","Dallas, TX, USA",#dc5d67,#b7318a,#ffffff,,,,
"Dallas, TX, USA","Dallas, TX, USA",#dc5d67,#b7318a,#ffffff,,,,
"Dallas, TX, USA","Houston, TX, USA",#dc5d67,#b7318a,#ffffff,,,,
"Houston, TX, USA","Houston, TX, USA",#dc5d67,#b7318a,#ffffff,,,,
"Houston, TX, USA","Los Angeles, CA, USA",#dc5d67,#b7318a,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#dc5d67,#b7318a,#ffffff,,,,
"Los Angeles, CA, USA","Berkeley, CA, USA",#dd5e66,#b6308b,#ffffff,,,,
"Berkeley, CA, USA","Berkeley, CA, USA",#dd5e66,#b6308b,#ffffff,,,,
"Berkeley, CA, USA","Detroit, MI, USA",#dd5e66,#b6308b,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#dd5e66,#b6308b,#ffffff,,,,
"Detroit, MI, USA","New York City, NY, USA",#dd5e66,#b6308b,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#dd5e66,#b6308b,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#dd5e66,#b6308b,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#dd5e66,#b6308b,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#dd5e66,#b6308b,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#dd5e66,#b6308b,#ffffff,,,,
"New York City, NY, USA","Albany, NY, USA",#de5f65,#b52f8c,#ffffff,,,,
"Albany, NY, USA","Tokyo, Japan",#de5f65,#b52f8c,#ffffff,,,,
"Tokyo, Japan","Tokyo, Japan",#de5f65,#b52f8c,#ffffff,,,,
"Tokyo, Japan","Kyoto, Japan",#de5f65,#b52f8c,#ffffff,,,,
"Kyoto, Japan","Osaka, Japan",#de5f65,#b52f8c,#ffffff,,,,
"Osaka, Japan","Kobe, Japan",#de5f65,#b52f8c,#ffffff,,,,
"Kobe, Japan","Nagoya, Japan",#de5f65,#b52f8c,#ffffff,,,,
"Nagoya, Japan",Hong Kong,#de5f65,#b52f8c,#ffffff,,,,
Hong Kong,Hong Kong,#de5f65,#b52f8c,#ffffff,,,,
Hong Kong,"Taipei, Taiwan",#de5f65,#b52f8c,#ffffff,,,,
"Taipei, Taiwan","Taipei, Taiwan",#de5f65,#b52f8c,#ffffff,,,,
"Taipei, Taiwan","Pasay, Philippines",#de5f65,#b52f8c,#ffffff,,,,
"Pasay, Philippines","Pasay, Philippines",#de5f65,#b52f8c,#ffffff,,,,
"Pasay, Philippines","Bangkok, Thailand",#de5f65,#b52f8c,#ffffff,,,,
"Bangkok, Thailand","New Delhi, India",#de5f65,#b52f8c,#ffffff,,,,
"New Delhi, India","New Delhi, India",#de5f65,#b52f8c,#ffffff,,,,
"New Delhi, India","Istanbul, Turkey",#de5f65,#b52f8c,#ffffff,,,,
"Istanbul, Turkey","Istanbul, Turkey",#de6164,#b42e8d,#ffffff,,,,
"Istanbul, Turkey","Giza, Egypt",#de6164,#b42e8d,#ffffff,,,,
"Giza, Egypt","Giza, Egypt",#de6164,#b42e8d,#ffffff,,,,
"Giza, Egypt","Avignon, France",#de6164,#b42e8d,#ffffff,,,,
"Avignon, France","Avignon, France",#de6164,#b42e8d,#ffffff,,,,
"Avignon, France","Avignon, France",#de6164,#b42e8d,#ffffff,,,,
"Avignon, France","Avignon, France",#de6164,#b42e8d,#ffffff,,,,
"Avignon, France","Atlanta, GA, USA",#de6164,#b42e8d,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#de6164,#b42e8d,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#de6164,#b42e8d,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#df6263,#b32c8e,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#df6263,#b32c8e,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#df6263,#b32c8e,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#df6263,#b32c8e,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#df6263,#b32c8e,#ffffff,,,,
"Atlanta, GA, USA","Columbia, SC, USA",#df6263,#b32c8e,#ffffff,,,,
"Columbia, SC, USA","Columbia, SC, USA",#df6263,#b32c8e,#ffffff,,,,
"Columbia, SC, USA","Columbia, SC, USA",#df6263,#b32c8e,#ffffff,,,,
"Columbia, SC, USA","Columbia, SC, USA",#df6263,#b32c8e,#ffffff,,,,
"Columbia, SC, USA","Indianapolis, IN, USA",#df6263,#b32c8e,#ffffff,,,,
"Indianapolis, IN, USA","Indianapolis, IN, USA",#df6263,#b32c8e,#ffffff,,,,
"Indianapolis, IN, USA","St. Louis, MO, USA",#df6263,#b32c8e,#ffffff,,,,
"St. Louis, MO, USA","St. Louis, MO, USA",#df6263,#b32c8e,#ffffff,,,,
"St. Louis, MO, USA","St. Petersburg, FL, USA",#df6263,#b32c8e,#ffffff,,,,
"St. Petersburg, FL, USA","St. Petersburg, FL, USA",#df6263,#b32c8e,#ffffff,,,,
"St. Petersburg, FL, USA","Greensboro, NC, USA",#df6263,#b32c8e,#ffffff,,,,
"Greensboro, NC, USA","Greensboro, NC, USA",#df6263,#b32c8e,#ffffff,,,,
"Greensboro, NC, USA","Greensboro, NC, USA",#df6263,#b32c8e,#ffffff,,,,
"Greensboro, NC, USA","New York City, NY, USA",#df6263,#b32c8e,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e06363,#b22b8f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e06363,#b22b8f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e06363,#b22b8f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e06363,#b22b8f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e06363,#b22b8f,#ffffff,,,,
"New York City, NY, USA","Hartford, CT, USA",#e06363,#b22b8f,#ffffff,,,,
"Hartford, CT, USA","Hartford, CT, USA",#e16462,#b12a90,#ffffff,,,,
"Hartford, CT, USA","Boston, MA, USA",#e16462,#b12a90,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#e16462,#b12a90,#ffffff,,,,
"Boston, MA, USA","Amherst, MA, USA",#e16462,#b12a90,#ffffff,,,,
"Amherst, MA, USA","Amherst, MA, USA",#e16462,#b12a90,#ffffff,,,,
"Amherst, MA, USA","Philadelphia, PA, USA",#e16462,#b12a90,#ffffff,,,,
"Philadelphia, PA, USA","Philadelphia, PA, USA",#e16462,#b12a90,#ffffff,,,,
"Philadelphia, PA, USA","Washington, D.C., USA",#e16462,#b12a90,#ffffff,,,,
"Washington, D.C., USA","Washington, D.C., USA",#e16462,#b12a90,#ffffff,,,,
"Washington, D.C., USA","Chicago, IL, USA",#e16462,#b12a90,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#e16462,#b12a90,#ffffff,,,,
"Chicago, IL, USA","Milwaukee, WI, USA",#e16462,#b12a90,#ffffff,,,,
"Milwaukee, WI, USA","Milwaukee, WI, USA",#e16462,#b12a90,#ffffff,,,,
"Milwaukee, WI, USA","Vancouver, British Columbia, Canada",#e16462,#b12a90,#ffffff,,,,
"Vancouver, British Columbia, Canada","Vancouver, British Columbia, Canada",#e16462,#b12a90,#ffffff,,,,
"Vancouver, British Columbia, Canada","Seattle, WA, USA",#e16462,#b12a90,#ffffff,,,,
"Seattle, WA, USA","Seattle, WA, USA",#e26561,#b02991,#ffffff,,,,
"Seattle, WA, USA","Portland, OR, USA",#e26561,#b02991,#ffffff,,,,
"Portland, OR, USA","Portland, OR, USA",#e26561,#b02991,#ffffff,,,,
"Portland, OR, USA","San Jose, CA, USA",#e26561,#b02991,#ffffff,,,,
"San Jose, CA, USA","San Jose, CA, USA",#e26561,#b02991,#ffffff,,,,
"San Jose, CA, USA","Berkeley, CA, USA",#e26561,#b02991,#ffffff,,,,
"Berkeley, CA, USA","Berkeley, CA, USA",#e26561,#b02991,#ffffff,,,,
"Berkeley, CA, USA","Los Angeles, CA, USA",#e26561,#b02991,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#e26561,#b02991,#ffffff,,,,
"Los Angeles, CA, USA","Detroit, MI, USA",#e26561,#b02991,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#e26561,#b02991,#ffffff,,,,
"Detroit, MI, USA","New York City, NY, USA",#e26561,#b02991,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e26561,#b02991,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e26660,#ae2892,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e26660,#ae2892,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e26660,#ae2892,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e26660,#ae2892,#ffffff,,,,
"New York City, NY, USA","Mexico City, Mexico",#e26660,#ae2892,#ffffff,,,,
"Mexico City, Mexico","Mexico City, Mexico",#e26660,#ae2892,#ffffff,,,,
"Mexico City, Mexico","Mexico City, Mexico",#e26660,#ae2892,#ffffff,,,,
"Mexico City, Mexico","Mexico City, Mexico",#e26660,#ae2892,#ffffff,,,,
"Mexico City, Mexico","Lima, Peru",#e26660,#ae2892,#ffffff,,,,
"Lima, Peru","Lima, Peru",#e26660,#ae2892,#ffffff,,,,
"Lima, Peru","Santiago, Chile",#e26660,#ae2892,#ffffff,,,,
"Santiago, Chile","Santiago, Chile",#e26660,#ae2892,#ffffff,,,,
"Santiago, Chile","Montevideo, Uruguay",#e26660,#ae2892,#ffffff,,,,
"Montevideo, Uruguay","Curitiba, Brazil",#e26660,#ae2892,#ffffff,,,,
"Curitiba, Brazil","Curitiba, Brazil",#e26660,#ae2892,#ffffff,,,,
"Curitiba, Brazil","Rio de Janeiro, Brazil",#e26660,#ae2892,#ffffff,,,,
"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",#e26660,#ae2892,#ffffff,,,,
"Rio de Janeiro, Brazil","São Paulo, Brazil",#e26660,#ae2892,#ffffff,,,,
"São Paulo, Brazil","São Paulo, Brazil",#e26660,#ae2892,#ffffff,,,,
"São Paulo, Brazil","São Paulo, Brazil",#e26660,#ae2892,#ffffff,,,,
"São Paulo, Brazil","São Paulo, Brazil",#e26660,#ae2892,#ffffff,,,,
"São Paulo, Brazil","Ambler, PA, USA",#e26660,#ae2892,#ffffff,,,,
"Ambler, PA, USA","Ambler, PA, USA",#e3685f,#ad2793,#ffffff,,,,
"Ambler, PA, USA","Columbia, MD, USA",#e4695e,#ac2694,#ffffff,,,,
"Columbia, MD, USA","Columbia, MD, USA",#e4695e,#ac2694,#ffffff,,,,
"Columbia, MD, USA","Lewiston, NY, USA",#e4695e,#ac2694,#ffffff,,,,
"Lewiston, NY, USA","Lewiston, NY, USA",#e4695e,#ac2694,#ffffff,,,,
"Lewiston, NY, USA","Lewiston, NY, USA",#e4695e,#ac2694,#ffffff,,,,
"Lewiston, NY, USA","Lewiston, NY, USA",#e4695e,#ac2694,#ffffff,,,,
"Lewiston, NY, USA","Detroit, MI, USA",#e4695e,#ac2694,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#e4695e,#ac2694,#ffffff,,,,
"Detroit, MI, USA","East Lansing, MI, USA",#e4695e,#ac2694,#ffffff,,,,
"East Lansing, MI, USA","East Lansing, MI, USA",#e4695e,#ac2694,#ffffff,,,,
"East Lansing, MI, USA","Ann Arbor, MI, USA",#e4695e,#ac2694,#ffffff,,,,
"Ann Arbor, MI, USA","Ann Arbor, MI, USA",#e4695e,#ac2694,#ffffff,,,,
"Ann Arbor, MI, USA","New Orleans, LA, USA",#e4695e,#ac2694,#ffffff,,,,
"New Orleans, LA, USA","New Orleans, LA, USA",#e4695e,#ac2694,#ffffff,,,,
"New Orleans, LA, USA","Atlanta, GA, USA",#e4695e,#ac2694,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#e4695e,#ac2694,#ffffff,,,,
"Atlanta, GA, USA","Washington, D.C., USA",#e4695e,#ac2694,#ffffff,,,,
"Washington, D.C., USA","Garden City, NY, USA",#e56a5d,#ab2494,#ffffff,,,,
"Garden City, NY, USA","Merrick, NY, USA",#e56a5d,#ab2494,#ffffff,,,,
"Merrick, NY, USA","New York City, NY, USA",#e56a5d,#ab2494,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e56a5d,#ab2494,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e56a5d,#ab2494,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e56a5d,#ab2494,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e56a5d,#ab2494,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e56a5d,#ab2494,#ffffff,,,,
"New York City, NY, USA","Rabat, Morocco",#e56a5d,#ab2494,#ffffff,,,,
"Rabat, Morocco","Hartford, CT, USA",#e56b5d,#aa2395,#ffffff,,,,
"Hartford, CT, USA","Hartford, CT, USA",#e56b5d,#aa2395,#ffffff,,,,
"Hartford, CT, USA","Montreal, Quebec, Canada",#e56b5d,#aa2395,#ffffff,,,,
"Montreal, Quebec, Canada","Montreal, Quebec, Canada",#e56b5d,#aa2395,#ffffff,,,,
"Montreal, Quebec, Canada","Toronto, Ontario, Canada",#e56b5d,#aa2395,#ffffff,,,,
"Toronto, Ontario, Canada","Toronto, Ontario, Canada",#e56b5d,#aa2395,#ffffff,,,,
"Toronto, Ontario, Canada","Washington, D.C., USA",#e56b5d,#aa2395,#ffffff,,,,
"Washington, D.C., USA","Washington, D.C., USA",#e56b5d,#aa2395,#ffffff,,,,
"Washington, D.C., USA","Washington, D.C., USA",#e56b5d,#aa2395,#ffffff,,,,
"Washington, D.C., USA","Washington, D.C., USA",#e56b5d,#aa2395,#ffffff,,,,
"Washington, D.C., USA","Elmira, NY, USA",#e56b5d,#aa2395,#ffffff,,,,
"Elmira, NY, USA","Elmira, NY, USA",#e56b5d,#aa2395,#ffffff,,,,
"Elmira, NY, USA","Boston, MA, USA",#e66c5c,#a82296,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#e66c5c,#a82296,#ffffff,,,,
"Boston, MA, USA","Philadelphia, PA, USA",#e66c5c,#a82296,#ffffff,,,,
"Philadelphia, PA, USA","Philadelphia, PA, USA",#e66c5c,#a82296,#ffffff,,,,
"Philadelphia, PA, USA","Ames, IA, USA",#e66c5c,#a82296,#ffffff,,,,
"Ames, IA, USA","Ames, IA, USA",#e66c5c,#a82296,#ffffff,,,,
"Ames, IA, USA","Iowa City, IA, USA",#e66c5c,#a82296,#ffffff,,,,
"Iowa City, IA, USA","Iowa City, IA, USA",#e66c5c,#a82296,#ffffff,,,,
"Iowa City, IA, USA","Chicago, IL, USA",#e66c5c,#a82296,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#e66c5c,#a82296,#ffffff,,,,
"Chicago, IL, USA","San Antonio, TX, USA",#e66c5c,#a82296,#ffffff,,,,
"San Antonio, TX, USA","Houston, TX, USA",#e66c5c,#a82296,#ffffff,,,,
"Houston, TX, USA","Houston, TX, USA",#e66c5c,#a82296,#ffffff,,,,
"Houston, TX, USA","New York City, NY, USA",#e66c5c,#a82296,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e76e5b,#a72197,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e76e5b,#a72197,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e76e5b,#a72197,#ffffff,,,,
